Timestamp, Temp, CPU_Usage
2024-05-10 19:41:30, 45.0, 0%
2024-05-10 19:42:00, 44.4, 33.3%
2024-05-10 19:42:30, 45.0, 33.3%
2024-05-10 19:43:00, 45.0, 0%
2024-05-10 19:43:30, 46.1, 0%
2024-05-10 19:44:00, 44.4, 0%
2024-05-10 19:44:30, 44.4, 33.3%
2024-05-10 19:45:00, 45.5, 0%
2024-05-10 19:45:30, 45.5, 0%
2024-05-10 19:46:00, 45.0, 33.3%
2024-05-10 19:46:30, 45.5, 50%
2024-05-10 19:47:00, 43.9, 33.3%
2024-05-10 19:47:30, 45.0, 33.3%
2024-05-10 19:48:00, 43.9, 0%
2024-05-10 19:48:30, 43.9, 0%
2024-05-10 19:49:00, 43.3, 33.3%
2024-05-10 19:49:30, 45.0, 0%
2024-05-10 19:50:00, 44.4, 50%
2024-05-10 19:50:30, 44.4, 0%
2024-05-10 19:51:00, 42.8, 33.3%
2024-05-10 19:51:30, 42.8, 33.3%
2024-05-10 19:52:00, 44.4, 33.3%
2024-05-10 19:52:30, 43.3, 0%
2024-05-10 19:53:00, 42.8, 0%
2024-05-10 19:53:30, 43.9, 33.3%
2024-05-10 19:54:00, 43.9, 33.3%
2024-05-10 19:54:30, 42.8, 33.3%
2024-05-10 19:55:00, 42.8, 33.3%
2024-05-10 19:55:30, 43.9, 0%
2024-05-10 19:56:00, 43.9, 33.3%
2024-05-10 19:56:30, 42.8, 33.3%
2024-05-10 19:57:00, 42.8, 0%
2024-05-10 19:57:30, 44.4, 33.3%
2024-05-10 19:58:00, 45.0, 0%
2024-05-10 19:58:30, 43.9, 50%
2024-05-10 19:59:00, 45.0, 33.3%
2024-05-10 19:59:30, 46.1, 0%
2024-05-10 20:00:00, 47.2, 0%
2024-05-10 20:00:30, 46.1, 0%
2024-05-10 20:01:00, 48.3, 0%
2024-05-10 20:01:30, 48.8, 0%
2024-05-10 20:02:00, 48.8, 33.3%
2024-05-10 20:02:30, 48.3, 0%
2024-05-10 20:03:00, 48.8, 0%
2024-05-10 20:03:30, 49.4, 33.3%
2024-05-10 20:04:00, 49.9, 0%
2024-05-10 20:04:30, 48.8, 33.3%
2024-05-10 20:05:00, 48.3, 33.3%
2024-05-10 20:05:30, 49.4, 0%
2024-05-10 20:06:00, 49.4, 0%
2024-05-10 20:06:30, 49.4, 0%
2024-05-10 20:07:00, 48.8, 50%
2024-05-10 20:07:30, 49.9, 33.3%
2024-05-10 20:08:00, 49.4, 33.3%
2024-05-10 20:08:30, 49.4, 33.3%
2024-05-10 20:09:00, 48.8, 0%
2024-05-10 20:09:30, 49.4, 33.3%
2024-05-10 20:10:00, 50.5, 33.3%
2024-05-10 20:10:30, 49.4, 33.3%
2024-05-10 20:11:00, 49.4, 0%
2024-05-10 20:11:30, 50.5, 33.3%
2024-05-10 20:12:00, 49.4, 0%
2024-05-10 20:12:30, 49.4, 33.3%
2024-05-10 20:13:00, 48.8, 0%
2024-05-10 20:13:30, 49.4, 33.3%
2024-05-10 20:14:00, 49.9, 0%
2024-05-10 20:14:30, 49.4, 33.3%
2024-05-10 20:15:00, 51.0, 33.3%
2024-05-10 20:15:30, 49.4, 33.3%
2024-05-10 20:16:00, 49.9, 50%
2024-05-10 20:16:30, 49.4, 0%
2024-05-10 20:17:00, 49.4, 33.3%
2024-05-10 20:17:30, 49.4, 33.3%
2024-05-10 20:18:00, 49.9, 50%
2024-05-10 20:18:30, 49.9, 33.3%
2024-05-10 20:19:00, 49.4, 0%
2024-05-10 20:19:30, 50.5, 33.3%
