Month, Day, Time, Unit, Offset, Freq, Delay
May,13,16:09:29,phc2sys[216915]:,0,-44923,1000
May,13,16:09:30,phc2sys[216915]:,46,-44877,1037
May,13,16:09:31,phc2sys[216915]:,4,-44905,1037
May,13,16:09:32,phc2sys[216915]:,-28,-44936,981
May,13,16:09:33,phc2sys[216915]:,-50,-44966,1000
May,13,16:09:34,phc2sys[216915]:,-6,-44937,1000
May,13,16:09:35,phc2sys[216915]:,-16,-44949,982
May,13,16:09:36,phc2sys[216915]:,13,-44925,1000
May,13,16:09:37,phc2sys[216915]:,9,-44925,1037
May,13,16:09:38,phc2sys[216915]:,36,-44895,981
May,13,16:09:39,phc2sys[216915]:,-28,-44948,1000
May,13,16:09:40,phc2sys[216915]:,-12,-44941,982
May,13,16:09:41,phc2sys[216915]:,35,-44897,982
May,13,16:09:42,phc2sys[216915]:,-25,-44947,1000
May,13,16:09:43,phc2sys[216915]:,4,-44925,1037
May,13,16:09:44,phc2sys[216915]:,32,-44896,982
May,13,16:09:45,phc2sys[216915]:,-31,-44950,1000
May,13,16:09:46,phc2sys[216915]:,30,-44898,1000
May,13,16:09:47,phc2sys[216915]:,6,-44913,981
May,13,16:09:48,phc2sys[216915]:,0,-44917,1000
May,13,16:09:49,phc2sys[216915]:,3,-44914,981
May,13,16:09:50,phc2sys[216915]:,2,-44914,981
May,13,16:09:51,phc2sys[216915]:,14,-44902,1000
May,13,16:09:52,phc2sys[216915]:,-22,-44933,982
May,13,16:09:53,phc2sys[216915]:,22,-44896,1000
May,13,16:09:54,phc2sys[216915]:,-12,-44923,1037
May,13,16:09:55,phc2sys[216915]:,16,-44899,981
May,13,16:09:56,phc2sys[216915]:,13,-44897,982
May,13,16:09:57,phc2sys[216915]:,-2,-44908,981
May,13,16:09:58,phc2sys[216915]:,-6,-44913,1000
May,13,16:09:59,phc2sys[216915]:,-19,-44928,982
May,13,16:10:00,phc2sys[216915]:,-8,-44922,981
May,13,16:10:01,phc2sys[216915]:,-2,-44919,981
May,13,16:10:02,phc2sys[216915]:,9,-44908,981
May,13,16:10:03,phc2sys[216915]:,35,-44880,981
May,13,16:10:04,phc2sys[216915]:,18,-44886,981
May,13,16:10:05,phc2sys[216915]:,-6,-44905,981
May,13,16:10:06,phc2sys[216915]:,-4,-44905,1000
May,13,16:10:07,phc2sys[216915]:,-1,-44903,1000
May,13,16:10:08,phc2sys[216915]:,19,-44883,981
May,13,16:10:09,phc2sys[216915]:,-6,-44902,1000
May,13,16:10:10,phc2sys[216915]:,-55,-44953,1037
May,13,16:10:11,phc2sys[216915]:,-21,-44936,981
May,13,16:10:12,phc2sys[216915]:,10,-44911,1000
May,13,16:10:13,phc2sys[216915]:,22,-44896,981
May,13,16:10:14,phc2sys[216915]:,7,-44904,1000
May,13,16:10:15,phc2sys[216915]:,-39,-44948,981
May,13,16:10:16,phc2sys[216915]:,24,-44897,1000
May,13,16:10:17,phc2sys[216915]:,29,-44885,982
May,13,16:10:18,phc2sys[216915]:,37,-44868,981
May,13,16:10:19,phc2sys[216915]:,-18,-44912,981
May,13,16:10:20,phc2sys[216915]:,-36,-44935,981
May,13,16:10:21,phc2sys[216915]:,-4,-44914,1037
May,13,16:10:22,phc2sys[216915]:,20,-44891,1000
May,13,16:10:23,phc2sys[216915]:,89,-44816,982
May,13,16:10:24,phc2sys[216915]:,249,-44630,981
May,13,16:10:25,phc2sys[216915]:,16,-44788,981
May,13,16:10:26,phc2sys[216915]:,-115,-44914,982
May,13,16:10:27,phc2sys[216915]:,-97,-44931,1037
May,13,16:10:28,phc2sys[216915]:,-60,-44923,1055
May,13,16:10:29,phc2sys[216915]:,-107,-44988,982
May,13,16:10:30,phc2sys[216915]:,-29,-44942,982
May,13,16:10:31,phc2sys[216915]:,61,-44861,1000
May,13,16:10:32,phc2sys[216915]:,162,-44741,982
May,13,16:10:33,phc2sys[216915]:,125,-44730,981
May,13,16:10:34,phc2sys[216915]:,-114,-44931,1037
May,13,16:10:35,phc2sys[216915]:,-87,-44938,982
May,13,16:10:36,phc2sys[216915]:,-75,-44952,1000
May,13,16:10:37,phc2sys[216915]:,-75,-44975,981
May,13,16:10:38,phc2sys[216915]:,-12,-44934,1000
May,13,16:10:39,phc2sys[216915]:,83,-44843,981
May,13,16:10:40,phc2sys[216915]:,91,-44810,981
May,13,16:10:41,phc2sys[216915]:,70,-44804,1000
May,13,16:10:42,phc2sys[216915]:,-24,-44877,981
May,13,16:10:43,phc2sys[216915]:,-17,-44877,981
May,13,16:10:44,phc2sys[216915]:,-28,-44893,981
May,13,16:10:45,phc2sys[216915]:,-68,-44942,1037
May,13,16:10:46,phc2sys[216915]:,-21,-44915,1000
May,13,16:10:47,phc2sys[216915]:,0,-44900,981
May,13,16:10:48,phc2sys[216915]:,38,-44862,981
May,13,16:10:49,phc2sys[216915]:,4,-44885,982
May,13,16:10:50,phc2sys[216915]:,-40,-44928,1000
May,13,16:10:51,phc2sys[216915]:,19,-44881,982
May,13,16:10:52,phc2sys[216915]:,16,-44878,1000
May,13,16:10:53,phc2sys[216915]:,43,-44846,981
May,13,16:10:54,phc2sys[216915]:,4,-44872,982
May,13,16:10:55,phc2sys[216915]:,-56,-44931,1000
May,13,16:10:56,phc2sys[216915]:,-57,-44949,1000
May,13,16:10:57,phc2sys[216915]:,-90,-44999,981
May,13,16:10:58,phc2sys[216915]:,32,-44904,1000
May,13,16:10:59,phc2sys[216915]:,-54,-44980,1000
May,13,16:11:00,phc2sys[216915]:,62,-44881,1000
May,13,16:11:01,phc2sys[216915]:,69,-44855,1055
May,13,16:11:02,phc2sys[216915]:,18,-44885,1000
May,13,16:11:03,phc2sys[216915]:,-47,-44945,981
May,13,16:11:04,phc2sys[216915]:,-129,-45041,982
May,13,16:11:05,phc2sys[216915]:,-22,-44973,982
May,13,16:11:06,phc2sys[216915]:,-43,-45000,981
May,13,16:11:07,phc2sys[216915]:,70,-44900,981
May,13,16:11:08,phc2sys[216915]:,115,-44834,981
May,13,16:11:09,phc2sys[216915]:,1,-44914,981
May,13,16:11:10,phc2sys[216915]:,43,-44871,1000
May,13,16:11:11,phc2sys[216915]:,47,-44854,1000
May,13,16:11:12,phc2sys[216915]:,30,-44857,1037
May,13,16:11:13,phc2sys[216915]:,-45,-44923,1000
May,13,16:11:14,phc2sys[216915]:,30,-44862,1000
May,13,16:11:15,phc2sys[216915]:,23,-44860,981
May,13,16:11:16,phc2sys[216915]:,-6,-44882,1000
May,13,16:11:17,phc2sys[216915]:,-10,-44888,1000
