Timestamp, Temp, CPU_Usage
2024-05-13 22:20:30, 53.0, 37.5%
2024-05-13 22:21:00, 52.5, 27.3%
2024-05-13 22:21:30, 53.5, 30%
2024-05-13 22:22:00, 52.1, 20%
2024-05-13 22:22:30, 52.5, 27.3%
2024-05-13 22:23:00, 53.0, 27.3%
2024-05-13 22:23:30, 54.5, 27.3%
2024-05-13 22:24:00, 53.0, 20%
2024-05-13 22:24:30, 54.5, 20%
2024-05-13 22:25:00, 54.0, 27.3%
2024-05-13 22:25:30, 55.0, 20%
2024-05-13 22:26:00, 54.5, 27.3%
2024-05-13 22:26:30, 53.0, 20%
2024-05-13 22:27:00, 52.5, 28.6%
2024-05-13 22:27:30, 52.5, 18.2%
2024-05-13 22:28:00, 53.0, 14.3%
2024-05-13 22:28:30, 52.5, 14.3%
2024-05-13 22:29:00, 52.1, 27.3%
2024-05-13 22:29:30, 53.5, 30%
2024-05-13 22:30:00, 52.5, 27.3%
2024-05-13 22:30:30, 53.0, 22.2%
2024-05-13 22:31:00, 53.5, 33.3%
2024-05-13 22:31:30, 53.5, 16.7%
2024-05-13 22:32:00, 53.0, 33.3%
2024-05-13 22:32:30, 53.0, 27.3%
2024-05-13 22:33:00, 54.0, 27.3%
2024-05-13 22:33:30, 53.5, 33.3%
2024-05-13 22:34:00, 53.5, 25%
2024-05-13 22:34:30, 53.5, 20%
2024-05-13 22:35:00, 54.0, 20%
2024-05-13 22:35:30, 52.5, 22.2%
2024-05-13 22:36:00, 52.1, 27.3%
2024-05-13 22:36:30, 54.0, 28.6%
2024-05-13 22:37:00, 53.0, 20%
2024-05-13 22:37:30, 53.0, 22.2%
2024-05-13 22:38:00, 52.1, 27.3%
2024-05-13 22:38:30, 52.5, 27.3%
2024-05-13 22:39:00, 53.0, 18.2%
2024-05-13 22:39:30, 54.0, 27.3%
2024-05-13 22:40:00, 53.0, 16.7%
2024-05-13 22:40:30, 53.0, 20%
2024-05-13 22:41:00, 53.0, 40%
2024-05-13 22:41:30, 53.0, 20%
2024-05-13 22:42:00, 54.0, 25%
2024-05-13 22:42:30, 52.5, 14.3%
2024-05-13 22:43:00, 54.5, 27.3%
2024-05-13 22:43:30, 54.5, 25%
2024-05-13 22:44:00, 53.5, 27.3%
2024-05-13 22:44:30, 54.0, 16.7%
2024-05-13 22:45:00, 54.0, 25%
2024-05-13 22:45:30, 53.5, 20%
2024-05-13 22:46:00, 53.5, 25%
2024-05-13 22:46:30, 54.0, 27.3%
2024-05-13 22:47:00, 53.5, 22.2%
2024-05-13 22:47:30, 54.5, 28.6%
2024-05-13 22:48:00, 52.5, 27.3%
2024-05-13 22:48:30, 53.0, 27.3%
2024-05-13 22:49:00, 52.5, 33.3%
2024-05-13 22:49:30, 54.0, 20%
2024-05-13 22:50:00, 53.0, 33.3%
2024-05-13 22:50:30, 53.5, 20%
2024-05-13 22:51:00, 53.0, 25%
2024-05-13 22:51:30, 53.0, 20%
2024-05-13 22:52:00, 54.5, 20%
2024-05-13 22:52:30, 54.0, 27.3%
2024-05-13 22:53:00, 54.0, 22.2%
2024-05-13 22:53:30, 52.1, 40%
2024-05-13 22:54:00, 52.5, 27.3%
2024-05-13 22:54:30, 53.0, 12.5%
2024-05-13 22:55:00, 54.0, 27.3%
2024-05-13 22:55:30, 53.5, 25%
2024-05-13 22:56:00, 54.0, 20%
2024-05-13 22:56:30, 53.5, 14.3%
2024-05-13 22:57:00, 53.5, 20%
2024-05-13 22:57:30, 54.0, 20%
2024-05-13 22:58:00, 54.0, 22.2%
2024-05-13 22:58:30, 53.0, 11.1%
2024-05-13 22:59:00, 53.0, 25%
2024-05-13 22:59:30, 53.0, 33.3%
2024-05-13 23:00:00, 52.5, 28.6%
2024-05-13 23:00:30, 52.5, 16.7%
2024-05-13 23:01:00, 52.5, 20%
2024-05-13 23:01:30, 53.5, 40%
2024-05-13 23:02:00, 53.5, 27.3%
2024-05-13 23:02:30, 53.0, 33.3%
2024-05-13 23:03:00, 53.0, 28.6%
2024-05-13 23:03:30, 53.0, 16.7%
2024-05-13 23:04:00, 53.0, 27.3%
2024-05-13 23:04:30, 54.0, 27.3%
2024-05-13 23:05:00, 53.5, 16.7%
