Timestamp, Temp, CPU_Usage
2024-05-12 21:26:30, 43.9, 25%
2024-05-12 21:27:00, 43.9, 50%
2024-05-12 21:27:30, 43.3, 50%
2024-05-12 21:28:00, 43.3, 0%
2024-05-12 21:28:30, 42.2, 0%
2024-05-12 21:29:00, 42.8, 33.3%
2024-05-12 21:29:30, 42.2, 33.3%
2024-05-12 21:30:00, 42.8, 0%
2024-05-12 21:30:30, 43.3, 0%
2024-05-12 21:31:00, 43.9, 25%
2024-05-12 21:31:30, 43.3, 33.3%
2024-05-12 21:32:00, 42.8, 50%
2024-05-12 21:32:30, 43.9, 0%
2024-05-12 21:33:00, 43.3, 0%
2024-05-12 21:33:30, 42.8, 0%
2024-05-12 21:34:00, 42.8, 0%
2024-05-12 21:34:30, 43.9, 33.3%
2024-05-12 21:35:00, 43.9, 33.3%
2024-05-12 21:35:30, 42.8, 0%
2024-05-12 21:36:00, 43.9, 33.3%
2024-05-12 21:36:30, 43.9, 50%
2024-05-12 21:37:00, 43.3, 33.3%
2024-05-12 21:37:30, 43.3, 33.3%
2024-05-12 21:38:00, 43.3, 0%
2024-05-12 21:38:30, 43.9, 33.3%
2024-05-12 21:39:00, 43.9, 25%
2024-05-12 21:39:30, 43.3, 33.3%
2024-05-12 21:40:00, 44.4, 50%
2024-05-12 21:40:30, 43.3, 0%
2024-05-12 21:41:00, 43.3, 0%
2024-05-12 21:41:30, 43.3, 0%
2024-05-12 21:42:00, 42.8, 0%
2024-05-12 21:42:30, 42.2, 0%
2024-05-12 21:43:00, 41.7, 33.3%
2024-05-12 21:43:30, 43.9, 40%
2024-05-12 21:44:00, 43.3, 33.3%
2024-05-12 21:44:30, 43.9, 0%
2024-05-12 21:45:00, 42.8, 0%
2024-05-12 21:45:30, 44.4, 33.3%
2024-05-12 21:46:00, 43.3, 50%
2024-05-12 21:46:30, 43.3, 33.3%
2024-05-12 21:47:00, 43.3, 25%
2024-05-12 21:47:30, 42.2, 0%
2024-05-12 21:48:00, 42.8, 0%
2024-05-12 21:48:30, 43.3, 33.3%
2024-05-12 21:49:00, 42.8, 33.3%
2024-05-12 21:49:30, 43.9, 33.3%
2024-05-12 21:50:00, 43.3, 0%
2024-05-12 21:50:30, 43.9, 0%
2024-05-12 21:51:00, 44.4, 33.3%
2024-05-12 21:51:30, 43.9, 0%
2024-05-12 21:52:00, 42.8, 50%
2024-05-12 21:52:30, 43.3, 0%
2024-05-12 21:53:00, 43.9, 33.3%
2024-05-12 21:53:30, 43.9, 0%
2024-05-12 21:54:00, 43.9, 33.3%
2024-05-12 21:54:30, 43.9, 40%
2024-05-12 21:55:00, 43.9, 33.3%
2024-05-12 21:55:30, 43.3, 0%
2024-05-12 21:56:00, 43.9, 25%
2024-05-12 21:56:30, 43.3, 33.3%
2024-05-12 21:57:00, 43.3, 33.3%
2024-05-12 21:57:30, 43.3, 33.3%
2024-05-12 21:58:00, 44.4, 33.3%
2024-05-12 21:58:30, 42.8, 33.3%
2024-05-12 21:59:00, 43.9, 33.3%
2024-05-12 21:59:30, 43.9, 0%
2024-05-12 22:00:00, 43.9, 33.3%
2024-05-12 22:00:30, 43.3, 33.3%
2024-05-12 22:01:00, 43.9, 0%
2024-05-12 22:01:30, 43.3, 33.3%
2024-05-12 22:02:00, 43.3, 0%
2024-05-12 22:02:30, 43.9, 33.3%
2024-05-12 22:03:00, 42.8, 0%
2024-05-12 22:03:30, 43.9, 0%
2024-05-12 22:04:00, 43.9, 25%
2024-05-12 22:04:30, 42.8, 0%
2024-05-12 22:05:00, 43.9, 0%
2024-05-12 22:05:30, 43.3, 0%
2024-05-12 22:06:00, 43.9, 50%
2024-05-12 22:06:30, 43.3, 25%
2024-05-12 22:07:00, 43.3, 25%
2024-05-12 22:07:30, 43.3, 33.3%
2024-05-12 22:08:00, 43.9, 0%
2024-05-12 22:08:30, 43.9, 0%
2024-05-12 22:09:00, 43.9, 25%
2024-05-12 22:09:30, 43.3, 0%
2024-05-12 22:10:00, 42.2, 0%
2024-05-12 22:10:30, 43.3, 33.3%
2024-05-12 22:11:00, 42.2, 25%
2024-05-12 22:11:30, 42.8, 33.3%
2024-05-12 22:12:00, 43.9, 0%
2024-05-12 22:12:30, 43.9, 33.3%
2024-05-12 22:13:00, 44.4, 33.3%
2024-05-12 22:13:30, 42.2, 25%
2024-05-12 22:14:00, 43.3, 0%
2024-05-12 22:14:30, 43.9, 50%
2024-05-12 22:15:00, 43.3, 33.3%
2024-05-12 22:15:30, 44.4, 25%
2024-05-12 22:16:00, 42.8, 33.3%
2024-05-12 22:16:30, 43.9, 33.3%
2024-05-12 22:17:00, 42.8, 25%
2024-05-12 22:17:30, 43.3, 33.3%
2024-05-12 22:18:00, 43.9, 40%
2024-05-12 22:18:30, 43.3, 33.3%
2024-05-12 22:19:00, 44.4, 25%
2024-05-12 22:19:30, 43.3, 33.3%
2024-05-12 22:20:00, 43.3, 0%
2024-05-12 22:20:30, 42.2, 0%
2024-05-12 22:21:00, 43.3, 25%
2024-05-12 22:21:30, 43.3, 50%
2024-05-12 22:22:00, 42.8, 25%
2024-05-12 22:22:30, 43.3, 33.3%
2024-05-12 22:23:00, 43.9, 33.3%
2024-05-12 22:23:30, 42.8, 0%
2024-05-12 22:24:00, 43.3, 33.3%
2024-05-12 22:24:30, 42.8, 50%
2024-05-12 22:25:00, 43.9, 0%
2024-05-12 22:25:30, 42.8, 50%
2024-05-12 22:26:00, 42.8, 0%
2024-05-12 22:26:30, 43.9, 33.3%
2024-05-12 22:27:00, 43.9, 33.3%
2024-05-12 22:27:30, 43.3, 25%
2024-05-12 22:28:00, 43.9, 25%
2024-05-12 22:28:30, 43.3, 33.3%
2024-05-12 22:29:00, 43.9, 0%
2024-05-12 22:29:30, 42.8, 0%
2024-05-12 22:30:00, 43.3, 25%
2024-05-12 22:30:30, 43.9, 33.3%
2024-05-12 22:31:00, 44.4, 0%
2024-05-12 22:31:30, 43.3, 33.3%
2024-05-12 22:32:00, 44.4, 33.3%
2024-05-12 22:32:30, 43.9, 0%
2024-05-12 22:33:00, 43.9, 0%
2024-05-12 22:33:30, 43.9, 0%
2024-05-12 22:34:00, 43.3, 0%
2024-05-12 22:34:30, 43.3, 0%
2024-05-12 22:35:00, 45.0, 0%
2024-05-12 22:35:30, 45.0, 33.3%
2024-05-12 22:36:00, 45.0, 25%
2024-05-12 22:36:30, 44.4, 50%
2024-05-12 22:37:00, 44.4, 0%
2024-05-12 22:37:30, 45.0, 33.3%
2024-05-12 22:38:00, 44.4, 50%
2024-05-12 22:38:30, 45.0, 40%
2024-05-12 22:39:00, 44.4, 50%
2024-05-12 22:39:30, 45.0, 25%
